date	piezo	pluie	etp	debit
18/10/2012	237.98	3	1.1	0.32
19/10/2012	238.17	0	0.7	0.26
20/10/2012	238.42	0	0.4	0.24
21/10/2012	238.67	0.2	0.2	0.22
22/10/2012	238.87	0.6	0.2	0.23
23/10/2012	238.92	0	0.8	0.25
24/10/2012	238.98	0	0.7	0.23
25/10/2012	239.05	0.2	0.2	0.21
26/10/2012	239.03	2	0.2	0.22
27/10/2012	238.87	1.8	1.4	0.23
28/10/2012	238.87	0	0.8	0.19
29/10/2012	238.9	0	1.2	0.19
30/10/2012	238.93	0	0.6	0.19
31/10/2012	238.96	6.4	0.7	0.2
01/11/2012	238.93	5.4	0.6	0.34
02/11/2012	238.87	5.4	0.7	0.42
03/11/2012	238.84	8.3	0.8	0.36
04/11/2012	238.85	2.4	0.6	0.49
05/11/2012	238.86	4.6	0.8	0.43
06/11/2012	238.86	0	0.6	0.42
07/11/2012	238.99	0	0.8	0.34
08/11/2012	239.25	0	0.8	0.29
09/11/2012	239.46	2.8	0.1	0.26
10/11/2012	239.64	1.4	0.6	0.33
11/11/2012	239.74	0.2	0.7	0.29
12/11/2012	239.75	0.4	0.1	0.29
13/11/2012	239.77	0	0.8	0.32
14/11/2012	239.79	0	0.5	0.28
15/11/2012	239.83	0	0.4	0.26
16/11/2012	239.87	0	0.1	0.27
17/11/2012	239.91	12.3	0.1	0.47
18/11/2012	239.92	0	0.9	0.5
19/11/2012	239.92	4	0.1	0.34
20/11/2012	239.96	16.5	0.1	0.39
21/11/2012	240.01	0.2	0.7	0.54
22/11/2012	240.05	18	0.3	0.4
23/11/2012	240.28	10.7	0.2	0.83
24/11/2012	240.59	9.4	0	0.87
25/11/2012	241.16	10.7	0.8	0.76
26/11/2012	242.67	15.5	0.3	0.85
27/11/2012	243.55	2.4	0.2	1.06
28/11/2012	244.29	1.6	0.7	1.04
29/11/2012	244.99	0	0.9	0.89
30/11/2012	245.34	0	0.6	0.77
01/12/2012	245.19	1.4	0.5	0.71
02/12/2012	245.03	4.4	0.2	0.69
03/12/2012	244.9	6.6	0.6	0.86
04/12/2012	244.78	6.6	0.7	0.94
05/12/2012	244.67	1	0.8	1.03
06/12/2012	244.64	7.3	0.6	0.86
07/12/2012	244.61	2	0.7	0.9
08/12/2012	244.54	0	0.8	0.82
09/12/2012	244.53	0.6	0.4	0.72
10/12/2012	244.5	1	0.7	0.7
11/12/2012	244.42	0.2	0.5	0.66
12/12/2012	244.38	0	0.4	0.62
13/12/2012	244.31	9.1	0.7	0.63
14/12/2012	244.24	18.6	0	1.03
15/12/2012	244.23	10.2	0.5	1.3
16/12/2012	244.4	10.5	0.4	1.36
17/12/2012	244.86	2.8	0.8	1.19
18/12/2012	245.3	11.9	0.4	0.99
19/12/2012	245.62	34.1	0	1.44
20/12/2012	245.79	4.4	0.2	1.79
21/12/2012	246.5	11.5	0.4	1.29
22/12/2012	246.7	3.8	0	1.52
23/12/2012	246.64	4.6	0.2	1.44
24/12/2012	246.49	10.9	0.7	1.41
25/12/2012	246.24	6.4	0.7	1.42
26/12/2012	246.19	10	0.3	1.44
27/12/2012	246.04	2.7	0.9	1.55
28/12/2012	246.04	1.8	0	1.42
29/12/2012	245.92	10.3	0.6	1.32
30/12/2012	245.77	2.4	0.4	1.5
31/12/2012	245.77	18	0	1.34
01/01/2013	245.76	1.4	0.4	1.81
02/01/2013	245.88	0	0	1.38
03/01/2013	245.8	0	0.4	1.15
04/01/2013	245.75	0	0.1	1.04
05/01/2013	245.6	0.2	0	1
06/01/2013	245.39	0.2	0	0.95
07/01/2013	245.21	1	0	0.89
08/01/2013	245.01	1.4	0.1	0.84
09/01/2013	244.8	2.6	0	0.8
10/01/2013	244.62	3.6	0.2	0.79
11/01/2013	244.43	10.1	0.5	0.77
12/01/2013	244.3	2.8	0.5	0.92
13/01/2013	244.21	0.4	0.5	0.78
14/01/2013	244.22	9.8	0.2	0.8
15/01/2013	244.26	6.7	0.3	0.9
16/01/2013	244.3	3	0.2	0.99
17/01/2013	244.47	6	0.9	0.78
18/01/2013	244.67	0	0.1	0.73
19/01/2013	244.69	0.2	0	0.71
20/01/2013	244.68	3	0.5	0.71
21/01/2013	244.63	11.9	0.2	0.81
22/01/2013	244.51	1.8	0.1	0.81
23/01/2013	244.48	0	0.7	0.71
24/01/2013	244.51	0.2	0.5	0.62
25/01/2013	244.59	11.1	0.5	0.59
26/01/2013	244.59	14.7	0.7	0.94
27/01/2013	244.6	2.6	0.9	1.15
28/01/2013	244.88	15.1	0.3	0.97
29/01/2013	245.23	13.3	0	1.36
30/01/2013	245.79	1.2	0.8	1.3
31/01/2013	246.15	5.2	0.6	1.02
01/02/2013	246.22	6.6	0.4	1
02/02/2013	246.13	0	1.2	1.03
03/02/2013	245.84	1.8	0.2	0.86
04/02/2013	245.76	1.4	0.7	0.84
05/02/2013	245.59	16	0.5	0.95
06/02/2013	245.47	3.4	0.9	1.14
07/02/2013	245.3	4	0.6	0.99
08/02/2013	245.3	1.2	0.7	1.04
09/02/2013	245.25	5.6	0.1	0.94
10/02/2013	245.25	8.7	0.3	1.14
11/02/2013	245.21	1	0.7	1.09
12/02/2013	245.09	0	0.5	0.88
13/02/2013	245.05	5	0.6	0.83
14/02/2013	245.01	2.2	0.6	0.98
15/02/2013	244.93	0	0.7	0.89
16/02/2013	244.84	0.2	0.6	0.78
17/02/2013	244.76	0.2	0.8	0.73
18/02/2013	244.68	0.2	0.9	0.69
19/02/2013	244.51	0.2	0.9	0.66
20/02/2013	244.37	0	1	0.63
21/02/2013	244.21	0	1.1	0.6
22/02/2013	244.05	0	1.2	0.59
23/02/2013	243.89	0	0.5	0.58
24/02/2013	243.72	0.2	0.7	0.58
25/02/2013	243.55	1.6	0.8	0.57
26/02/2013	243.39	0.4	0.4	0.62
27/02/2013	243.26	0.2	0.2	0.58
28/02/2013	243.14	0	0.2	0.55
01/03/2013	243.05	0.2	0.3	0.51
02/03/2013	242.93	0	0.8	0.49
03/03/2013	242.9	0	0.7	0.47
04/03/2013	242.89	0	1.4	0.46
05/03/2013	242.88	0	1.8	0.44
06/03/2013	242.84	0	1.1	0.39
07/03/2013	242.79	12.9	0.8	0.36
08/03/2013	242.65	1	1.2	0.49
09/03/2013	242.62	0	1.6	0.42
10/03/2013	242.51	28.9	1.3	0.4
11/03/2013	242.43	25	0	1.1
12/03/2013	242.4	1.8	0.7	0.86
13/03/2013	242.88	7.1	1	0.71
14/03/2013	243.1	2.2	1.3	0.78
15/03/2013	243.71	9.7	0.8	0.9
16/03/2013	244.12	10.2	1.7	1.74
17/03/2013	244.51	3.3	1.5	1.35
18/03/2013	244.81	3.2	1	1.04
19/03/2013	245	4.2	1	0.96
20/03/2013	245.01	0.2	1.6	0.93
21/03/2013	245.01	6.1	0.2	0.89
22/03/2013	245.02	0.2	1.2	0.87
23/03/2013	244.98	0	1.6	0.81
24/03/2013	244.9	0	1.2	0.69
25/03/2013	244.8	0	0.9	0.62
26/03/2013	244.67	0	1.5	0.59
27/03/2013	244.55	0	1.5	0.56
28/03/2013	244.39	0.2	1.6	0.53
29/03/2013	244.23	7.2	0.3	0.52
30/03/2013	244.13	0.4	0.8	0.58
31/03/2013	243.92	0	1.7	0.51
01/04/2013	243.8	0	2	0.48
02/04/2013	243.68	0.2	2	0.48
03/04/2013	243.5	0.2	2	0.37
04/04/2013	243.38	3	1	0.42
05/04/2013	243.26	0.8	0.4	0.46
06/04/2013	243.13	0	2.4	0.48
07/04/2013	243.01	5.2	1.8	0.42
08/04/2013	242.97	17.9	1	0.46
09/04/2013	242.9	3.2	1.7	0.68
10/04/2013	242.8	15.3	0.6	0.76
11/04/2013	242.8	6.4	2.1	0.73
12/04/2013	242.89	4.6	2.5	0.61
13/04/2013	243.13	19.2	0.2	0.81
14/04/2013	243.63	0.6	3.2	0.84
15/04/2013	244.13	1.2	3	0.59
16/04/2013	244.47	6.9	0.4	0.61
17/04/2013	244.64	0	3.5	0.62
18/04/2013	244.67	0.8	2.8	0.54
19/04/2013	244.65	0	2.6	0.51
20/04/2013	244.62	0	2.7	0.48
21/04/2013	9999	0	2.4	0.46
22/04/2013	9999	0.6	1.3	0.46
23/04/2013	9999	0	2.5	0.46
24/04/2013	9999	0.2	3.1	0.44
25/04/2013	9999	0.2	4.5	0.41
26/04/2013	9999	0	2.9	0.38
27/04/2013	9999	0.2	2.4	0.38
28/04/2013	9999	0.2	2.4	0.36
29/04/2013	9999	0	3.1	0.35
30/04/2013	9999	0	3.1	0.33
01/05/2013	9999	0	2.8	0.32
02/05/2013	9999	0	3.1	0.31
03/05/2013	9999	0	3.5	0.3
04/05/2013	9999	0	2.6	0.29
05/05/2013	9999	0	3.5	0.29
06/05/2013	9999	0.2	3.9	0.28
07/05/2013	9999	8.9	3.9	0.27
08/05/2013	9999	1.6	2	0.33
09/05/2013	9999	2	2.7	0.29
10/05/2013	9999	2.8	2.4	0.27
11/05/2013	9999	1.4	1.7	0.28
12/05/2013	9999	1	1.6	0.27
13/05/2013	9999	0.4	2.9	0.26
14/05/2013	9999	10.1	2	0.26
15/05/2013	9999	0.4	2.9	0.29
16/05/2013	9999	2.8	2.6	0.25
17/05/2013	9999	0	2.6	0.25
18/05/2013	9999	0	2.9	0.23
19/05/2013	9999	5.2	0.5	0.22
20/05/2013	9999	0	1.7	0.23
21/05/2013	9999	0	1.3	0.22
22/05/2013	9999	0	3.3	0.21
23/05/2013	9999	0.4	3.3	0.19
24/05/2013	9999	1	2	0.18
25/05/2013	9999	0	3.2	0.18
26/05/2013	9999	0	3.7	0.16
27/05/2013	240.3	13.7	3.8	0.16
28/05/2013	240.3	18.7	1.6	0.26
29/05/2013	240.23	8.9	1.7	0.53
30/05/2013	240.13	0	1.8	0.33
31/05/2013	240.05	0	3.1	0.25
01/06/2013	239.97	0.2	3.1	0.21
02/06/2013	239.89	0	3.6	0.19
03/06/2013	239.84	0	4	0.17
04/06/2013	239.81	0	3.2	0.15
05/06/2013	239.8	0.2	3.3	0.15
06/06/2013	239.79	0.2	4.4	0.15
07/06/2013	239.76	1.4	3.9	0.14
08/06/2013	239.72	0	2.9	0.14
09/06/2013	239.69	0.2	1.2	0.13
10/06/2013	239.67	3.8	2.5	0.13
11/06/2013	239.63	1.8	1.3	0.14
12/06/2013	239.59	3.2	1.5	0.14
13/06/2013	239.55	0	3.4	0.14
14/06/2013	239.48	1.4	3.2	0.12
15/06/2013	239.47	0.2	3.2	0.12
16/06/2013	239.42	1.4	2.5	0.11
17/06/2013	239.38	13.6	1.5	0.12
18/06/2013	239.34	0.2	3.7	0.13
19/06/2013	239.26	9.9	2.3	0.11
20/06/2013	239.23	0.4	2.3	0.12
21/06/2013	239.19	2.8	1.8	0.12
22/06/2013	239.09	3.2	2	0.12
23/06/2013	239.04	3.4	2.3	0.14
24/06/2013	238.96	0	3.1	0.12
25/06/2013	238.92	0	3.4	0.11
26/06/2013	238.88	0.2	2.8	0.1
27/06/2013	238.86	0	3.6	0.1
28/06/2013	238.88	0.2	3.3	0.1
29/06/2013	238.87	0.2	3.2	0.09
30/06/2013	238.84	0.2	4	0.09
01/07/2013	238.85	0.2	3.8	0.09
02/07/2013	238.86	10.5	1.8	0.09
03/07/2013	238.86	0.4	2.6	0.1
04/07/2013	238.75	0	3.6	0.09
05/07/2013	238.68	0.2	4.4	0.09
06/07/2013	238.65	0	4.6	0.08
07/07/2013	238.62	0	3.9	0.08
08/07/2013	238.61	0	5.2	0.08
09/07/2013	238.6	0	4.5	0.07
10/07/2013	238.6	0	4.9	0.07
11/07/2013	238.56	0.4	4	0.06
12/07/2013	238.53	0.2	4	0.07
13/07/2013	238.48	0	4.6	0.06
14/07/2013	238.42	0	5.7	0.05
15/07/2013	238.4	0	6	0.05
16/07/2013	238.38	0.2	5	0.05
17/07/2013	238.36	0	5.2	0.05
18/07/2013	238.33	0	5.1	0.05
19/07/2013	238.31	0.2	4.6	0.05
20/07/2013	238.3	12.4	4.4	0.05
21/07/2013	238.28	0.2	5	0.06
22/07/2013	238.25	0.4	3.7	0.05
23/07/2013	238.2	0.2	3.9	0.05
24/07/2013	238.17	7.1	3.8	0.04
25/07/2013	238.15	0.2	4.5	0.05
26/07/2013	238.12	0	3.6	0.04
27/07/2013	238.11	5.2	2.1	0.04
28/07/2013	238.08	12.2	2.6	0.05
29/07/2013	238.01	2.8	3	0.05
30/07/2013	237.93	3.2	1.2	0.06
31/07/2013	237.9	0	3.5	0.06
01/08/2013	237.93	0	5.2	0.05
02/08/2013	237.89	6.5	3.7	0.04
03/08/2013	237.83	1.2	3.8	0.04
04/08/2013	237.77	0.4	3.7	0.04
05/08/2013	237.79	1.4	3.3	0.04
06/08/2013	237.75	0	3.6	0.04
07/08/2013	237.73	0.4	2.1	0.05
08/08/2013	237.7	0.4	3.7	0.05
09/08/2013	237.62	0.2	3.7	0.05
10/08/2013	237.61	0	3.2	0.04
11/08/2013	237.61	0.2	3.3	0.04
12/08/2013	237.61	0.4	3.3	0.04
13/08/2013	237.58	0	3.2	0.04
14/08/2013	237.53	0.2	3.9	0.04
15/08/2013	237.53	0	4.4	0.04
16/08/2013	237.53	1.8	1.2	0.04
17/08/2013	237.51	3.4	2.8	0.04
18/08/2013	237.51	0.2	3.8	0.04
19/08/2013	237.45	0.2	3.9	0.04
20/08/2013	237.36	0.2	3.8	0.04
21/08/2013	237.38	0	4.6	0.04
22/08/2013	237.39	0	5.1	0.04
23/08/2013	237.39	2	5.2	0.04
24/08/2013	237.36	1	3.3	0.04
25/08/2013	237.33	1.2	2.6	0.04
26/08/2013	237.29	0	3.9	0.04
27/08/2013	237.26	0.2	3	0.04
28/08/2013	237.22	0	3.9	0.04
29/08/2013	237.19	0.4	3.5	0.03
30/08/2013	237.18	0.4	2.9	0.03
31/08/2013	237.15	0.2	2.6	0.03
01/09/2013	237.11	0	3.7	0.03
02/09/2013	237.09	0.2	3.4	0.03
03/09/2013	237.1	0.4	4	0.03
04/09/2013	237.12	0.2	4.1	0.03
05/09/2013	237.12	2.2	4.7	0.03
06/09/2013	237.11	0.2	3.3	0.03
07/09/2013	237.06	0	2.9	0.03
08/09/2013	236.98	2.6	2.7	0.03
09/09/2013	236.96	1.2	1.9	0.03
10/09/2013	236.94	0	2.7	0.03
11/09/2013	236.88	2.8	2.1	0.03
12/09/2013	236.9	1.2	0.9	0.03
13/09/2013	236.87	8.1	1.6	0.03
14/09/2013	236.89	0.4	2	0.04
15/09/2013	236.89	3.2	1.7	0.03
16/09/2013	236.88	0.2	2.4	0.04
17/09/2013	236.85	3.8	0.8	0.03
18/09/2013	236.85	1	2.2	0.04
19/09/2013	236.75	1.4	1	0.04
20/09/2013	236.72	0	2.7	0.04
21/09/2013	236.68	0.2	1.5	0.03
22/09/2013	236.68	0.4	3	0.03
23/09/2013	236.71	0.2	3.4	0.03
24/09/2013	236.72	0	3	0.03
25/09/2013	236.71	0.6	2.6	0.03
26/09/2013	236.68	0	2.5	0.03
27/09/2013	236.67	1.6	2.6	0.03
28/09/2013	236.68	4.6	1.6	0.04
29/09/2013	236.64	10	1.2	0.04
30/09/2013	236.61	1.6	1.6	0.03
01/10/2013	236.58	10.7	0.7	0.03
02/10/2013	236.53	0	2.2	0.03
03/10/2013	236.56	8.3	2.1	0.04
04/10/2013	236.53	1.4	2	0.04
05/10/2013	236.44	1.6	1.5	0.03
06/10/2013	236.4	0.4	1.6	0.03
07/10/2013	236.42	0	1.7	0.03
08/10/2013	236.42	0.4	2	0.03
09/10/2013	236.44	1	1.4	0.03
10/10/2013	236.45	0.2	2.1	0.03
11/10/2013	236.43	5.2	1	0.03
12/10/2013	236.43	1.2	1	0.04
13/10/2013	236.37	0	1.4	0.03
14/10/2013	236.37	2	1.3	0.03
15/10/2013	236.37	16.3	0.4	0.04
16/10/2013	236.36	7.9	1.4	0.06
17/10/2013	236.28	0.2	1.6	0.05
18/10/2013	236.34	0.6	1.6	0.04
19/10/2013	236.32	5.9	1.1	0.05
20/10/2013	236.28	8.3	1.2	0.05
21/10/2013	236.27	7	1.3	0.05
22/10/2013	236.3	14.1	1.8	0.05
23/10/2013	236.29	3.4	1.7	0.08
24/10/2013	236.21	5	0.6	0.06
25/10/2013	236.21	0.2	1.6	0.05
26/10/2013	236.17	11.5	1.6	0.05
27/10/2013	236.19	32.5	0.5	0.1
28/10/2013	236.24	1.8	1.3	0.29
29/10/2013	236.1	1.6	1	0.13
30/10/2013	236.07	0.2	1	0.09
31/10/2013	236.11	1.6	1	0.07
01/11/2013	236.24	10.3	0.3	0.08
02/11/2013	236.24	5.6	0.9	0.1
03/11/2013	236.24	17.8	0.8	0.1
04/11/2013	236.26	6.6	1.1	0.28
05/11/2013	236.16	2.4	0.4	0.15
06/11/2013	236.26	5.4	0.6	0.12
07/11/2013	236.38	12.5	0.3	0.3
08/11/2013	236.58	7.2	0.6	0.4
09/11/2013	237.15	9.3	0.5	0.29
10/11/2013	237.47	15.9	1	0.41
11/11/2013	238.42	4	0.1	0.51
12/11/2013	239.26	0.6	0.6	0.37
13/11/2013	239.57	1.4	0.9	0.25
14/11/2013	239.7	2	0.9	0.21
15/11/2013	239.76	0	1.2	0.19
16/11/2013	239.82	0	0.7	0.17
17/11/2013	239.91	0	0.8	0.16
18/11/2013	239.97	1	0.2	0.15
19/11/2013	239.98	3.4	0.7	0.14
20/11/2013	240.03	10.8	0.6	0.16
21/11/2013	240.04	4.2	0.7	0.28
22/11/2013	240.02	6	0.5	0.34
23/11/2013	240.06	0.4	0.9	0.28
24/11/2013	240.16	0	0.8	0.22
25/11/2013	240.26	0	1.1	0.19
26/11/2013	240.36	0	1	0.18
27/11/2013	240.45	0.4	0.2	0.17
28/11/2013	240.61	0	0.1	0.18
29/11/2013	240.86	0.4	0.2	0.18
30/11/2013	241.12	0.2	1.1	0.17
01/12/2013	241.33	0	0.7	0.16
02/12/2013	241.46	0	1	0.16
03/12/2013	241.55	0	0.6	0.15
04/12/2013	241.57	0.2	0.1	0.17
05/12/2013	241.58	0.6	0.4	0.15
06/12/2013	241.58	0	0.9	0.16
07/12/2013	241.54	0	0.9	0.14
08/12/2013	241.49	0	1	0.15
09/12/2013	241.41	0	0.6	0.15
10/12/2013	241.31	0	0.8	0.16
11/12/2013	241.2	0	0.8	0.16
12/12/2013	241.11	0.2	0	0.17
13/12/2013	241.01	3.4	0.4	0.18
14/12/2013	240.91	2.6	0.3	0.2
15/12/2013	240.81	3.6	0	0.22
16/12/2013	240.72	19.7	0.3	0.31
17/12/2013	240.63	9.1	0.1	0.99
18/12/2013	240.57	24.6	0	0.79
19/12/2013	240.87	3.4	0.5	0.9
20/12/2013	241.74	0.2	0.7	0.59
21/12/2013	242.83	16.9	0.1	0.57
22/12/2013	243.52	2.6	0.7	0.65
23/12/2013	244.29	70.6	0	0.79
24/12/2013	245.61	8.5	0.3	2.74
25/12/2013	246.39	3.2	0.6	1.5
26/12/2013	246.4	12.7	0.8	1.14
27/12/2013	246.42	16.2	0.3	1.36
28/12/2013	246.58	2.2	0.7	1.37
29/12/2013	246.57	1.8	0.5	1.05
30/12/2013	246.43	9.1	0.4	1.04
31/12/2013	246.23	16.5	0.4	1.1
01/01/2014	246.52	37.5	0	1.41
02/01/2014	247.04	5	0.2	2.02
03/01/2014	247.07	26.7	0.9	1.44
04/01/2014	247.05	7.4	0.2	2.39
05/01/2014	247.17	12.1	0	1.97
06/01/2014	247.14	12.7	0.8	1.66
07/01/2014	247.12	17.8	0.8	1.44
08/01/2014	247.13	1	0.3	1.76
09/01/2014	247.13	0.4	0.8	1.24
10/01/2014	246.8	0	0	1.09
11/01/2014	246.42	0	0.3	0.99
12/01/2014	245.98	6.9	0.2	0.95
13/01/2014	245.71	6.8	0.6	1.01
14/01/2014	245.5	1.6	0.4	1.07
15/01/2014	245.31	5.6	0	0.97
16/01/2014	245.26	5.2	0.7	0.98
17/01/2014	245.19	2.8	0.3	0.99
18/01/2014	245.13	4.6	0.3	0.94
19/01/2014	245.09	1.6	0.5	0.85
20/01/2014	244.99	0.6	0.7	0.8
21/01/2014	244.9	3.2	0.2	0.77
22/01/2014	244.87	1.2	0.4	0.8
23/01/2014	244.74	7.3	0.5	0.74
24/01/2014	244.64	16.5	0	1.1
25/01/2014	244.8	0	0.8	1.25
26/01/2014	245.21	15.1	0.9	1.05
27/01/2014	245.55	5.4	0.6	1.22
28/01/2014	245.74	1.2	0.4	1.04
29/01/2014	245.74	1.4	0.4	1.05
30/01/2014	245.66	0	0.6	1.09
31/01/2014	245.51	25.8	0	0.95
01/02/2014	245.45	1.2	0.9	1.98
02/02/2014	245.73	0.8	0.8	1.23
03/02/2014	245.84	13.3	0.2	1.1
04/02/2014	245.83	22.8	0.3	1.31
05/02/2014	246.1	12.1	1	2
06/02/2014	246.76	42.6	0.2	2.04
07/02/2014	247.34	17.9	0.8	2.6
08/02/2014	247.4	7.4	0.8	2.23
09/02/2014	247.35	11.1	0.7	1.84
10/02/2014	247.13	1.4	0.9	1.88
11/02/2014	246.79	24.6	0.5	2.09
12/02/2014	247.05	21.4	0.8	2.07
13/02/2014	247.16	10.9	0.9	2.04
14/02/2014	247.14	11.2	0.2	2.19
15/02/2014	247.11	2.4	1.6	1.95
16/02/2014	246.97	3.6	0.9	1.53
17/02/2014	246.67	7.5	0.5	1.42
18/02/2014	246.27	1.2	0.9	1.39
19/02/2014	245.98	0.6	0.3	1.21
20/02/2014	245.8	8	0.8	1.2
21/02/2014	245.61	16.7	0.9	1.23
22/02/2014	245.42	0.2	1.1	1.31
23/02/2014	245.56	0	1.6	1.07
24/02/2014	245.59	14.5	1.6	0.95
25/02/2014	245.57	4.4	1	1.19
26/02/2014	245.41	4.8	1.2	1.06
27/02/2014	245.47	16.1	0.9	0.99
28/02/2014	245.53	9.5	0.7	1.3
01/03/2014	245.78	0	0.7	1.26
02/03/2014	245.92	18.1	0.4	1.03
03/03/2014	245.9	13.6	0.7	1.38
04/03/2014	246.2	5.4	0.5	1.3
05/03/2014	246.21	0	1.1	1.2
06/03/2014	246.2	0	1.6	0.99
07/03/2014	246.07	0	0.8	0.94
08/03/2014	245.78	0	2.9	0.89
09/03/2014	245.49	0	3.3	0.84
10/03/2014	245.2	0	1.8	0.79
11/03/2014	244.95	0	1	0.75
12/03/2014	244.71	0	1.7	0.7
13/03/2014	244.5	0	1.8	0.67
14/03/2014	244.29	0	1.9	0.64
15/03/2014	244.08	0	2	0.61
16/03/2014	243.89	0	1.9	0.58
17/03/2014	243.75	0	1.4	0.57
18/03/2014	243.61	0	1.5	0.54
19/03/2014	243.41	0	2.2	0.52
20/03/2014	243.28	16.3	1.1	0.51
21/03/2014	243.19	2	1.6	0.88
22/03/2014	243.07	4.4	1.6	0.71
23/03/2014	242.95	1	1.9	0.68
24/03/2014	242.83	9.5	0.2	0.63
25/03/2014	242.8	7.5	0.7	0.78
26/03/2014	242.8	0	2.4	0.66
27/03/2014	242.84	0	0.7	0.57
28/03/2014	242.91	4.6	0.7	0.57
29/03/2014	242.97	0	2.2	0.56
30/03/2014	243	0	2.7	0.51
31/03/2014	243.01	0.6	1.9	0.47
01/04/2014	243.04	0	2.3	0.45
02/04/2014	243.04	5.2	2.5	0.45
03/04/2014	243.03	1.5	1.9	0.6
04/04/2014	242.95	0.4	2.5	0.5
05/04/2014	242.87	0.4	1	0.44
06/04/2014	242.81	1	1.5	0.4
07/04/2014	242.8	9.1	0.9	0.47
08/04/2014	242.78	0	1.8	0.47
09/04/2014	242.75	0	2.2	0.39
10/04/2014	242.74	0	2.6	0.37
11/04/2014	242.72	0	2.5	0.34
12/04/2014	242.69	0	2.5	0.33
13/04/2014	242.65	0.2	2.2	0.32
14/04/2014	242.6	0	2.8	0.31
15/04/2014	242.55	0	3.7	0.29
16/04/2014	242.46	0	4.1	0.29
17/04/2014	242.35	0	4.1	0.28
18/04/2014	242.24	0	3.1	0.28
19/04/2014	242.09	0	2.5	0.26
20/04/2014	241.98	2.6	0.3	0.27
21/04/2014	241.87	0.2	2.2	0.28
22/04/2014	241.74	1.4	2.3	0.26
23/04/2014	241.6	7.3	1.6	0.3
24/04/2014	241.49	0.4	2.4	0.3
25/04/2014	241.41	7.3	2.5	0.27
26/04/2014	241.32	18.2	2.2	0.34
27/04/2014	241.23	4.4	1.9	0.51
28/04/2014	241.13	0	2.6	0.4
29/04/2014	241	0	2.4	0.33
30/04/2014	240.91	0.8	1.7	0.29
01/05/2014	240.85	5.4	2	0.3
02/05/2014	240.78	0	1.6	0.3
03/05/2014	240.69	0	2.7	0.27
04/05/2014	240.64	0	3	0.25
05/05/2014	240.62	2	2.8	0.23
06/05/2014	240.59	2	2.6	0.22
07/05/2014	240.55	0	3.3	0.2
08/05/2014	240.49	4.6	0.8	0.2
09/05/2014	240.44	5.6	3.1	0.22
10/05/2014	240.39	5.9	3.1	0.26
11/05/2014	240.36	3.2	2.8	0.26
12/05/2014	240.31	4.8	2.4	0.28
13/05/2014	240.26	0.2	2.7	0.24
14/05/2014	240.18	0	3.3	0.21
15/05/2014	240.11	0	3.8	0.19
16/05/2014	240.07	0	3.9	0.17
17/05/2014	240.05	0	4	0.17
18/05/2014	240.04	0	4.5	0.17
19/05/2014	240.04	0.8	2.2	0.16
20/05/2014	240.02	0.4	3.4	0.16
21/05/2014	239.96	10.1	1.3	0.16
22/05/2014	239.94	8.6	1.5	0.32
23/05/2014	239.9	4.8	2.1	0.39
24/05/2014	239.84	2.2	2.4	0.31
25/05/2014	239.78	0	2.6	0.23
26/05/2014	239.72	2.4	2.7	0.2
27/05/2014	239.68	0.2	2.9	0.18
28/05/2014	239.65	0	3.6	0.17
29/05/2014	239.62	1.8	1.9	0.15
30/05/2014	239.59	6.3	1.8	0.16
31/05/2014	239.55	0.2	3.8	0.17
01/06/2014	239.51	0	3.4	0.16
02/06/2014	239.49	1.4	2.2	0.15
03/06/2014	239.46	14.3	2.3	0.15
04/06/2014	239.46	0.8	3.7	0.25
05/06/2014	239.42	0	3.2	0.18
06/06/2014	239.39	1.4	4.2	0.15
07/06/2014	239.37	0.8	4.2	0.14
08/06/2014	239.31	0	4.3	0.13
09/06/2014	239.27	0.4	3.7	0.13
10/06/2014	239.25	0.2	3.9	0.11
11/06/2014	239.21	0.2	4.5	0.1
12/06/2014	239.12	0	4.7	0.1
13/06/2014	239.1	0	4.6	0.09
14/06/2014	239.07	0.2	4.6	0.09
15/06/2014	239.02	0	4	0.09
16/06/2014	238.98	0.2	3.6	0.08
17/06/2014	238.94	0.2	3.3	0.09
18/06/2014	238.9	0	4.1	0.09
19/06/2014	238.87	0.2	4.7	0.09
20/06/2014	238.85	0	4.9	0.08
21/06/2014	238.81	0.2	4.8	0.08
22/06/2014	238.78	0	4.7	0.08
23/06/2014	238.71	0	5.3	0.08
24/06/2014	238.67	0	5.3	0.07
25/06/2014	238.65	0	4.4	0.08
26/06/2014	238.63	1.8	2.9	0.08
27/06/2014	238.58	2.4	3.5	0.08
28/06/2014	238.56	12.4	1.8	0.09
29/06/2014	238.53	0	3.9	0.1
30/06/2014	238.45	5.8	1.6	0.09
01/07/2014	238.45	3.2	2.3	0.1
02/07/2014	238.39	0.2	5.3	0.1
03/07/2014	238.34	0	5.5	0.09
04/07/2014	238.38	8.5	4.3	0.09
05/07/2014	238.38	31.6	1	0.12
06/07/2014	238.34	2.6	3.2	0.22
07/07/2014	238.23	6.5	2.5	0.15
08/07/2014	238.2	0.6	3.6	0.16
09/07/2014	238.16	0.2	3.6	0.12
10/07/2014	238.12	0	3.7	0.1
11/07/2014	238.1	0.2	3.6	0.09
12/07/2014	238.09	1	2.6	0.08
13/07/2014	238.1	0.4	3.6	0.08
14/07/2014	238.05	0.2	2.4	0.07
15/07/2014	238	0.2	2.7	0.07
